batter_id_hand,batter_index,batter_a_gb,batter_a_ld,batter_a_fb,batter_a_pu,batter_s_gb,batter_s_ld,batter_s_fb,batter_s_pu,batter_mean_pull,batter_mean_oppo,batter_sigma_pull,batter_sigma_oppo,batter_alpha1,batter_alpha2,batter_beta1,batter_beta2,batter_w1,batter_w2
456051-1,86,6.0911221761036085,7.1753602681001905,9.373241123897433,16.978770610020767,6.106541101362147,4.599714000088208,3.956717901733192,2.5803640902479406,4.94443927428933,19.82127196277441,24.87854411423031,25.64378680851711,3.0134718422796034,2.3589192092232536,8.941752835020521,1.7379308224086698,0.2810901160238777,0.7189098839761233
456078-1,87,5.801117110047173,6.822853843336271,8.681618324580015,16.58736957296091,6.370748622080424,3.831198289974874,3.5607163517465046,2.555182393936014,5.801924739319783,21.724115888725375,24.4970960984439,26.38026272371497,3.2292686728192748,2.023906077966201,8.765294684421661,1.9428445813100157,0.31157315238594285,0.6884268476140584
456124-1,88,5.8508286315582465,7.159515026189249,9.151192593687831,15.373003625616706,6.36751461016277,5.3454596865262465,4.117826006665466,2.4914071907128617,4.570406053776684,19.3815599925488,25.632638399190405,24.30183872520444,3.2432411335535685,1.7262596959165026,7.565670110827782,2.005998140567594,0.26107502959429496,0.7389249704057046
456488-1,89,5.729336742226947,7.121463313655892,10.885233398595876,21.355221898403396,5.861952575167416,4.292419435674002,3.6658668752381507,2.175620390956649,0.2337499762760584,13.70682037679416,26.52933334396084,28.729986415785437,3.069209190935151,2.2042900135546297,7.877438399569778,2.000386861255196,0.18853775658603103,0.8114622434139703
456501-1,90,7.104922924933623,9.44559340624672,12.023745216114007,18.597521670499717,7.384850098728566,5.617211529118849,5.166010239284302,2.6912959168089357,-2.047731743298041,13.151710986264893,25.89028925505398,30.809344027069912,3.4087552439350546,2.784183500969729,7.541529764154922,1.3007430882866344,0.17864767550770647,0.8213523244922939
456665-1,91,5.839147226741084,7.210448553101324,10.497005554387584,16.05829832437097,6.644337718126927,3.8332347856324973,3.424648525938255,2.3519612079655454,5.057081835476714,22.882664085605665,25.559740891161162,25.519521676541085,3.400563144267703,2.2208907008382006,9.008609154345134,1.7475343950721938,0.32393860943422353,0.6760613905657757
456701-1,92,6.845515325452217,7.409135958384538,9.31902811341963,16.829364139027113,7.2066905077539944,4.6271603844746,3.934461219677689,2.5826116808617723,3.1237629832355553,19.183978071062466,25.486302449630227,25.437849219865782,3.069376670654624,2.1260079524898075,8.633635628522233,1.9350827030120425,0.29682975473259676,0.7031702452674022
456715-1,93,5.594745519559536,7.307135331428294,10.156364436414036,17.68707408205918,5.959478502280735,4.419747754638695,3.4690488673632567,2.6392242726986024,-2.0056685088354835,13.45567043795697,24.032223669793737,25.615364963318342,3.0577656167112672,2.4573758673342727,9.540069953479097,1.7989525889155418,0.21795440515873132,0.78204559484127
456781-1,94,6.594347414078439,7.409403042360214,11.099831042493273,23.874004342576445,5.303268051933455,4.142380060526027,3.1937755242734793,1.830779027550378,5.303725513186064,21.409699414751934,22.563515938060114,21.848744429986866,2.9593869247943507,2.1812659368611036,8.859062361310395,1.7725278741709454,0.22155831427639136,0.7784416857236064
457705-1,95,6.33915724161176,6.898639053385001,9.052487332797929,14.01192736269352,5.702980677763829,4.114260771676353,3.5503010048220403,2.6652473899432714,7.283991867951342,22.56365268004206,24.786427298742407,26.08143620612553,3.155866350216902,1.8847032524408094,10.869132281574549,1.8466481722522017,0.3160317385519648,0.6839682614480342
457708-1,96,5.109059018448328,4.46533059867977,8.118484649787183,15.228815778021355,6.648714336089651,6.2705806513130335,3.9958553476732166,2.6121590121429032,9.567879205011804,26.47275713468048,25.137073727823022,26.383037332134023,3.0719882929746434,2.033591652227538,9.89481079062632,1.783962614310105,0.3783994762338439,0.6216005237661574
457727-1,97,6.535825881116139,6.471600185903037,9.257571765657115,12.949540521407794,5.540217394026838,4.55788303219226,3.6081172654497715,3.1005474643836766,1.7645527242100894,17.632714189212553,25.81535725786097,27.866269442622098,2.8904954966388985,2.0246144899377114,7.710048312358414,2.0362202046218867,0.19179063869295668,0.8082093613070437
457759-1,98,7.500323791290439,8.90397368968509,9.39887008597808,20.958554725479896,4.548344958170761,3.2703895814908472,3.4806320347532713,1.8306589974989824,9.503123100257367,26.380286979645035,22.695620780066477,20.988631526850337,3.230707667979821,2.3704122576157127,10.309187079997832,1.877135116302053,0.2683460126077711,0.7316539873922289
457763-1,99,6.921879163203325,8.282814044504972,10.214397354959127,16.891070803840247,5.333900660070247,3.6572666240724105,3.1776828295931914,2.3090784194902523,0.3961778038692707,19.399174966976307,23.764529693119723,23.31169037048186,2.745063851088561,2.124815454218201,8.532475676049883,1.825465505438163,0.18671471783478316,0.8132852821652167
457803-0,100,5.380453269561604,7.425080745399942,7.717834218842091,14.161429923635447,6.8967859110031595,3.809699040873509,3.977777512989271,2.7573996635879654,11.189128532973426,29.10523334395417,25.434202110033468,22.74177898826748,2.5609804669051437,1.624680386955568,9.082727709982018,1.753838737534579,0.271321232837216,0.7286787671627857
457915-1,101,7.327713277774951,7.165794000875126,10.856281313784306,17.131051114936405,7.803368440274083,4.559927766181165,4.389227448173372,2.5818687019507753,5.109684567465246,18.441387755636235,24.9346197380429,28.15431526378027,2.999162087801966,2.528701987106287,9.027643809839072,1.6765573448216617,0.25712627934900667,0.7428737206509919
457918-0,102,6.04253936829541,8.406614067181176,10.210875127473543,16.949337860099806,5.825812250168835,5.229703860918485,4.120123180377843,2.5957729942304004,1.5623088222129724,21.10446208764897,24.477273212615717,25.026848441967424,3.106587366220779,1.9151323447765736,8.638233050598213,2.0306763675596162,0.3108404855546614,0.6891595144453392
458015-0,103,6.742362664859353,7.246932617718672,7.794525867993828,11.903515357865603,5.450942711850559,3.9027358678978556,3.9818279813808997,2.9132213472891038,7.640140346405889,26.946531631558976,22.075381955384277,21.74341933878094,2.756101215103884,2.113136454805246,10.322540857490555,1.9033847906227637,0.2846771154390394,0.715322884560961
458681-1,104,5.93228560593382,8.596662332761502,9.355880201245117,17.25344736397246,6.000156682345387,5.180568781702488,3.917716897069237,2.587691885536926,5.057569728593676,19.543559672101395,24.937168674733698,25.357927283221557,3.056155938796722,2.404127702755287,8.545277733993464,1.771699421286448,0.2630564784019613,0.7369435215980402
458708-1,105,6.752614979237964,8.342676336042548,9.87709029271459,17.04656944843011,7.591247309761296,5.155050879358403,3.9461859392683762,2.5698740344663444,1.5569668075620813,22.808783684818195,26.150573110250388,25.11282908134435,3.223494597843604,2.508924988061052,7.824092651948311,1.802865283101805,0.24376285588035124,0.7562371441196487
458731-0,106,6.362419179440949,8.042989461108043,10.40705795990238,16.370744007622044,5.874959906512153,3.782536583249074,3.414286883484617,2.4494834101085776,4.631844769050004,20.210457138728486,27.062981501034976,25.104128342385977,2.6605781280834266,1.9015269821981855,9.57715896732555,1.8327931343547479,0.2608568435109257,0.7391431564890731
459964-0,107,7.838225382012829,8.055005751925865,10.073224102924714,18.007950933735387,5.0667075811792435,4.115505204319157,3.3484203389964655,2.3045203450978495,10.585268311840993,21.685703392482505,25.14480693380338,27.0805915693432,3.0996439920922207,2.1034437496957556,10.120228787285475,2.0003598690847593,0.3312390455791064,0.6687609544208925
460026-1,108,5.695077388418797,7.6638684853041035,10.034481280799184,17.090025371232016,6.892088030813455,4.578284809274179,3.6976502952458725,2.6153955555806268,5.746401168496017,19.05591538342996,24.213700333614614,25.410080652126627,3.5247750449027198,2.2488734129685266,7.844289875098946,1.6236049897114437,0.2666767849676051,0.7333232150323958
460060-0,109,6.268248798286681,7.119147634092761,9.353453794771383,17.107438631000004,6.328896249971549,4.607799333503925,3.920285226880399,2.597629300402049,5.0647100761902015,20.06036306760712,24.860207880627218,25.460147653655017,3.01903619225645,2.4086789304796374,8.846886880182193,1.7125289454416972,0.2750311564456025,0.724968843554398
460060-1,110,6.123216740027256,7.128384019854442,9.791869754086877,17.08644278739757,6.29801054788048,4.597278440095501,4.032326400227157,2.5901257618863442,4.931996508603329,21.496636768601874,24.91662506965723,25.5169809939266,2.976786203587563,2.390412602477099,9.005750830561471,1.60572674438948,0.26483667342036865,0.7351633265796319
460075-1,111,5.986441354506504,5.143449946454847,8.76768368034052,13.405115570867554,5.339948039610452,5.565439022317905,3.6667724013788714,3.0970339628610635,1.3705441543656214,18.90734599472127,24.365169793985377,24.718932515401633,3.195223295351134,2.2036660139227835,9.93320007027033,1.9228784443656466,0.283400321187858,0.7165996788121418
460077-1,112,5.960436733074623,7.030419352516109,11.935839208697395,17.24583681548249,7.599735478444277,5.562439277901141,3.4076018464999147,2.3418187912484147,7.38614246763864,21.17582449814835,26.38589065160473,26.9450363797884,2.5845800295428702,1.7451904707937944,8.591509452272305,1.9184993132684651,0.20087505971606753,0.7991249402839332
460086-0,113,6.103685287775801,6.805060408353838,9.076618598149626,16.54772036110559,6.33067767857197,4.517888550881744,3.768574802510427,2.808522493031966,2.936784223098745,20.981043751821574,22.671409083751115,22.771745886219744,2.7227009817645955,1.9856372243150917,10.079519079637448,1.8913344423108658,0.2586696597343149,0.7413303402656845
460576-1,114,4.58259082580728,5.69285491187335,8.828455635593416,19.943638919338035,7.182920833423841,5.213655250738247,4.018350700852182,2.540902014380479,6.1201740299157485,26.248448105717696,23.881472381995625,24.96197404570983,3.2211050950086273,1.930799804283675,9.223425907374647,1.4245235165285415,0.40243495063143414,0.5975650493685642
461314-1,115,7.312493688346759,7.5252283129155195,8.410476666457738,17.95548217360537,5.581054410620619,4.677199761034823,3.998361588607009,2.9456505296347175,3.820680898105901,24.882078650679823,23.456773249189084,23.734328283148734,3.062370818204218,2.0916368793789033,10.491478661902255,1.86572228666647,0.3253421331026741,0.6746578668973245
461829-1,116,7.36200196009287,7.14983723872521,10.684510502430879,17.018261395709168,7.814447392020308,4.577450559196826,4.103594281855335,2.594669387131601,4.009353333137805,16.91842110624911,25.86336590177164,27.61860079662596,3.3654301227638594,2.700576444442118,7.611355559555908,1.742769530610319,0.21596103251349738,0.7840389674865018
461865-0,117,6.695176071614575,8.015414747374075,9.220032389268212,17.735210235264965,6.881238202283589,5.052563331736541,4.5664915714950265,2.6079303280050365,4.789234155168341,22.43216876581371,26.11786883200731,24.529908088419752,2.8658994813687255,1.8705421277456238,8.761616884319935,1.7174660135303619,0.2752065733512362,0.7247934266487635
461865-1,118,6.692591530633646,8.085114105234902,9.685640090029615,15.956215615594676,6.848504750174118,4.6382336118596506,3.9514222875009084,2.438953612152467,8.221060511368664,19.882430497041224,25.12014882949505,24.861032669531532,2.8193948777145734,1.9839275273615167,8.36672294224693,1.9311738054244152,0.25478163441944784,0.7452183655805512
462101-1,119,6.359447682384184,7.435047743415614,11.372716548943444,18.535071496454854,5.506899196040704,4.436522369003613,3.1352033376807094,2.3545239126519757,0.7718051406715909,15.795876632178434,26.127026584972704,24.76777232162382,3.186046693695932,2.307657579999619,9.612647420006788,1.8698947971070268,0.2839992798326141,0.7160007201673865
465041-1,120,6.266109475222708,7.621403133796522,10.07063200753589,16.83797971673631,6.305152433670237,4.0555411034887925,3.336026834855406,2.810235422843114,3.1449035163282066,21.406087447880644,24.193750619587195,22.90027822059011,3.312282189531933,2.08793139335309,9.300603204754854,1.8411439780375105,0.3159339131838566,0.6840660868161436
465753-0,121,5.76707495323875,7.116476200209372,7.696117123489691,16.956796672680365,5.803067142331846,4.603405637874007,3.3986926561016153,2.5832494354182405,6.139526645931278,20.686805470179205,24.784146317426007,25.571256531256637,3.1227714496545604,2.030124798850544,8.554817238688784,1.9402381577294494,0.3017667935769065,0.6982332064230935
466320-0,122,6.354266563605073,7.416287398899651,12.245322216539607,18.540821986108956,5.197716830397479,4.450807202717132,3.2540039715978537,2.3995451561708414,2.490194075334097,15.474799939104296,25.006746895168895,23.979504673009707,2.944293844420195,2.3485966088810892,10.490056679121185,2.086006807966539,0.2584832930631126,0.7415167069368882
466320-1,123,6.1370053765351456,6.063308420519551,10.144031439230812,19.274773388672934,5.687366076064333,5.174841698375818,4.044289841019494,2.4930507838363245,6.4859828609448265,14.069576299040296,25.648339975056853,25.50048621726973,3.115336464990881,2.3101981529894777,9.18344608194809,1.8311841992797062,0.26150392450438026,0.7384960754956194
466988-0,124,6.148126680016483,7.0848800499881355,9.367373495397247,21.37312936457845,6.3134626343841145,4.598488271509141,3.941632724666522,3.11571401296902,5.060931032874582,21.857938470558494,24.864006837916488,25.83821792694646,2.9767861058626033,2.31702075391119,9.052834497658463,1.7957652822916985,0.2746564692043329,0.7253435307956675
467055-0,125,5.244345931980991,4.359561718478727,5.68949947824258,15.512276769993337,5.721557652388262,6.27103180454883,6.200317548888355,2.593120519530628,5.060648264952623,13.689692828301444,26.448948751402202,26.95699254711434,2.717891759700347,2.1402252764903706,8.26809643758664,1.8273861844669883,0.1673601142591708,0.8326398857408291
467055-1,126,5.296356011842692,7.34350631841976,9.66583884394767,16.03863806980909,7.2923684755148965,4.850188630715334,4.283915930821966,2.4678637994048453,8.09215847060299,18.525716499620025,25.232330224133445,21.628239893474525,3.5498438656323907,2.4917898643762344,6.707426671962214,1.8817969823627683,0.23905809761853608,0.7609419023814622
467092-1,127,5.890510276522805,5.3904787347139065,8.574247950888285,13.724483722873975,5.615365299966712,5.540560935952472,3.882554385802646,3.107947701979203,-6.488100204819244,13.557609685990156,24.76140777811406,23.769551262806658,3.5242035412280357,2.3924188972213414,9.499246952141956,1.92660173560068,0.27781486216967316,0.7221851378303261
467100-1,128,6.147417946759509,9.030777564440756,9.35612024934472,16.967672292693358,6.347524282763476,5.43523596963683,3.9154146480192527,2.600373502932223,4.971166411273096,20.81799418934288,24.886843927641184,25.331918929597474,3.07138068054869,2.215847766514472,8.702796328423315,1.8698980719205667,0.2814650475400379,0.718534952459964
467793-0,129,6.2893591815095125,6.350907889133227,9.142836804923446,14.175660748031486,5.264203319736336,4.570828329455398,3.5703982896744373,2.8411752362951033,7.819664311833352,29.17796341439016,26.898839128368,25.901059519028923,2.5007216603617066,1.769735390617899,8.979473947922163,1.9520283178874107,0.38984241222943383,0.6101575877705644
